original_comment,processed_comment,actual_label,predicted_label
"This picture on Weibo made China's censors add ""big yellow duck"" to its list of banned terms &#8594; http://t.co/87NSk91rJR http://t.co/j3aAKxwIfe",picture weibo made china censor add big yellow duck list banned term 8594 httptco87nsk91rjr httptcoj3aakxwife,0,0
This pussy dryer than yours... RT @LoyalLamb85: Drier vs. Dryer :(,pussy dryer rt loyallamb85 drier v dryer,1,1
This rain got yall women talking out your ass.. A nigga should spend 80% of his income on a bitch &#128514;&#128514; bruh get these hoes the fuck outta here,rain got yall woman talking as nigga spend 80 income bitch 128514128514 bruh get hoe fuck outta,1,1
"This random rap song the person next to me is listening to makes me wanna make a lotta money and fuck a lotta hoes.
I feel it.",random rap song person next listening make wanna make lotta money fuck lotta hoe feel,1,1
This re-colored pictured of Abraham Lincoln is one of the coolest things I&#8217;ve seen in a while&#8230; http://t.co/SHosDU7RYP,recolored pictured abraham lincoln one coolest thing i8217ve seen while8230 httptcoshosdu7ryp,0,0
This reminds me of another quality video lol. He ain't fittin to front for these peckerwoods! http://t.co/AYpwHr0J62,reminds another quality video laugh loud aint fittin front peckerwood httptcoaypwhr0j62,0,1
This shit is a game right now.. That's why I play hoes.,shit game right thats play hoe,1,1
This shit is fixing to blow my mind.. Tony Cannoli back in this bitch http://t.co/oEijHSQC2d,shit fixing blow mind tony cannoli back bitch httptcooeijhsqc2d,1,1
This shit is retarded &#8220;@_llVlllVlX: &#128128;&#128553;&#128557; http://t.co/se2xiDTmIF&#8221;,shit retarded 8220llvlllvlx 128128128553128557 httptcose2xidtmif8221,1,1
This shit right here nigguh.. #MantanuskaThunderFuck #SativaDominant http://t.co/tDJUj7q0qj,shit right nigguh mantanuskathunderfuck sativadominant httptcotdjuj7q0qj,1,1
This shit sooooooooooooo trash.,shit sooooooooooooo trash,1,1
This side hoe main chick talk is disgusting. Get a life man,side hoe main chick talk disgusting get life man,1,1
"This song is the truth.... ""I wanna fuck your bestfriend for one night onlyy you think that bitch yo bestfriend but she be all on me""",song truth wanna fuck bestfriend one night onlyy think bitch hey bestfriend,1,1
This song may be for basic bitches but it's such a mood boost,song may unoriginal bitch mood boost,1,1
This stank bitch steady calling.. I wonder how she get my number!,stank bitch steady calling wonder get number,1,1
This store is SO redneck...,store redneck,0,1
This student call me to bitch about her grade. I tell homegirl I'm seeing an assignment here as not submitted.,student call bitch grade tell homegirl im seeing assignment submitted,1,1
This subway worker is being a major bitch to a soldier. come on show some respect,subway worker major bitch soldier come show respect,1,1
"This target is ghetto, but whatever",target ghetto whatever,0,1
This tastes like wolf pussy,taste like wolf pussy,1,1
This that bitch nigga shit they invented it I just created the term,bitch nigga shit invented created term,1,1
This time a night dark skin niggas really turn into lightskin niggas I swear I seen a darkie try buying Starbucks 3mins ago but they closed,time night dark skin nigga really turn lightskin nigga swear seen darkie try buying starbucks 3mins ago closed,1,1
This waiting thing is for the birds...,waiting thing bird,0,0
This was my Chit shake that monkey beeotch http://t.co/OOmruo1obI,chit shake monkey beeotch httptcooomruo1obi,1,0
This week's RFN segment is in the can. I discuss Idaho being a faggot marriage state just like Washington.,week rfn segment discus idaho faggot marriage state like washington,1,0
This weight issue of mine really needs a good bitch slapp.,weight issue mine really need good bitch slapp,1,1
This white bitch dressed as the devil at my job. Oh the irony lol,white bitch dressed devil job oh irony laugh loud,1,1
This white bitch had the fuckin nerve to call me a nigga&#128078; when shes the one payin for her lips to get bigga&#128514;&#128564;,white bitch fuckin nerve call nigga128078 shes one payin lip get bigga128514128564,1,1
This white bitch tried to set me up for a racial war ... Lol bitch it's impossible I'm smarter then you,white bitch tried set racial war laugh loud bitch impossible im smarter,1,1
"This whole game, I've been trying to figure out why the Dutch are wearing yellow. SMH.",whole game ive trying figure dutch wearing yellow shaking head,0,1
This why I be on the bitches so much they LISTEN to Me &#128680;&#128680;&#128680;,bitch much listen 128680128680128680,1,1
This wigga didn't follow me back.. Smh,wigga didnt follow back shaking head,1,1
This work shit for the birds....ion think it take 8 hours to do nothing....,work shit birdsion think take 8 hour nothing,1,1
This world needs a build a bitch workshop,world need build bitch workshop,1,1
This. Good. #pricklypear #shiner http://t.co/clfJKT4IZ4,good pricklypear shiner httptcoclfjkt4iz4,0,0
This. Good. #pricklypear #shiner http://t.co/fa02A3aVxQ,good pricklypear shiner httptcofa02a3avxq,0,0
"Those ""tell me about yourself "" lookin ass niggas ... Ima crazy bitch that's all you need to know.",tell lookin as nigga I going crazy bitch thats need know,1,1
Those faggots that keep posting gay ass videos of them cuddling with their gf's on Facebook.,faggot keep posting gay as video cuddling gfs facebook,1,1
Those guys are the definition of white trash,guy definition white trash,1,1
Those my v necks now ho,v neck ho,1,1
Thou shall not mock Ryan(the future)Kelly,thou shall mock ryanthe futurekelly,0,0
Thought I told you not to trust these hoes,thought told trust hoe,1,1
Thoughts of her were good from sight and the worst when she opened her mouth.Moral of the story is they look sweet but these hoes sour bruh.,thought good sight worst opened mouthmoral story look sweet hoe sour bruh,1,1
Three little birds,three little bird,0,0
Throw a rager on your sweet 16 and everybody bring you presents and cards to my crib bitch. You grandma even bought you bday cake ova here,throw rager sweet 16 everybody bring present card crib bitch grandma even bought birthday cake ovum,1,1
Throw some orange on dat bitch,throw orange dat bitch,1,1
Throw that flag bitch you ain't the real Bush!!,throw flag bitch aint real bush,1,1
Throwing fire crackers at cars? That shit is funny as fuck ! &#128514;&#128514;&#128514;,throwing amazing excellent cracker car shit funny fuck 128514128514128514,1,1
Thump you right in the throat bitch,thump right throat bitch,1,1
Thursdays really been trash this season @nfl,thursday really trash season nfl,0,0
"Thw White Iron Band plays this weekend in Fargo,ND at the Aquarium(21+) ,Friday(10-29-10) with Charlie Parr. The next night,Saturday...",thw white iron band play weekend fargond aquarium21 friday102910 charlie parr next nightsaturday,0,0
Tia chepa... Uhh Noo bitch she is your Tia Irma &#128530; aghh he's so annoying,tia chepa uhh noo bitch tia irma 128530 aghh he annoying,1,1
Tick tack toe linin' up yo hoe,tick tack toe linin hey hoe,1,1
Tickets hoe http://t.co/lPCS9Abo7W,ticket hoe httptcolpcs9abo7w,1,1
Tigers are fuckin garbage jesus christ...suck a dick ausmus you're just as trash as that sorry ass bullpen,tiger fuckin garbage jesus christsuck dick ausmus youre trash sorry as bullpen,1,1
Till Michonne gutted dat hoe,till michonne gutted dat hoe,1,1
"Tilt my chin back, slit my throat, take a bath in my blood, get to know me",tilt chin back slit throat take bath blood get know,0,1
Time 2 kill 2 birds with 1 stone. Work out while I renew my food handlers card online. Push play for this dumb class,time 2 kill 2 bird 1 stone work renew food handler card online push play dumb class,0,0
Time for bed &#127769;&#9729;&#65039;&#127776;&#9996;&#65039;peace bitches!,time bed 127769972965039127776999665039peace bitch,1,1
Time for some panera bitch!!!&#127861;&#10071;,time panera bitch12786110071,1,1
Time hop makes me realize how much off a faggot I was lol,time hop make realize much faggot laugh loud,1,1
Time to go make the gym my bitch,time go make gym bitch,1,1
Time to start listing to il spook,time start listing il spook,0,1
Time to stunt on these hoes &#128120;&#128536;,time stunt hoe 128120128536,1,1
Tiny out here looking like an albino red nose pitbull from a dope boy's trap house.,tiny looking like albino red nose pitbull cool awesome boy trap house,0,1
Tired of hoes man,tired hoe man,1,1
Tired of these butthurt @samsung commercials. Ya phones trash b.. We don't want em,tired butthurt samsung commercial phone trash b dont want em,1,1
Tired of these hoes breathing my air.,tired hoe breathing air,1,1
Tired of these niggas turning females into stuck up bitches,tired nigga turning female stuck bitch,1,1
Tires fly when I mash the gas... My motor hot and these hoes fast,tire fly mash gas motor hot hoe fast,1,1
Titties nd pussy http://t.co/Hy9CTY37sw,titty nd pussy httptcohy9cty37sw,1,1
Tl blew up hoes on waka dick. #turndown he ain't follin y'all hoes#bow,tl blew hoe waka dick turndown aint follin yall hoesbow,1,1
To a hood bitch Gucci voice is euphoric,hood bitch gucci voice euphoric,1,1
"To be clear, I don't think there's any chance Krug leaves for Russia. But it's fun to mock the speculation.",clear dont think there chance krug leaf russia fun mock speculation,0,0
To many dumb hoes in milwaukee,many dumb hoe milwaukee,1,1
To many niggas and not enough hoes and most of you niggas acting like hoes,many nigga enough hoe nigga acting like hoe,1,1
To the senior class: there will be Oreo funfetti bars in the den this morning &#128538;,senior class oreo funfetti bar den morning 128538,0,0
"Today I heard my boss say ""motherfucker, bitch"" like it was so funny bc she has an Asian accent",today heard bos say motherfucker bitch like funny bc asian accent,1,1
Today has been a bitch!!! I hit myself in the face with a branch!! I lost like 5 pounds of water weight!! And I'm sunburnt !! Thank you,today bitch hit face branch lost like 5 pound water weight im sunburnt thank,1,1
Today is GAMEDAY! #iubb i need #iu to win so my jersey can arrive! #HoosierNation #hoosiers,today gameday iubb need iu win jersey arrive hoosiernation hoosier,0,0
Today is fun but tuesday will be awesome. #IU v #michiganst #1UBB #hoosiers,today fun tuesday awesome iu v michiganst 1ubb hoosier,0,0
Today was just joints on joints on joints of some Reserve wit my niggah @BlakkHoodie_562 #SmokinDrankin,today joint joint joint reserve wit niggah blakkhoodie562 smokindrankin,1,1
Today's Spy Ops : ( Sexy smooth soles. They would feel good on shaft and balls. Love the grass stains On the other ) http://t.co/J0kceJQd0j,today spy ops sexy smooth sol would feel good shaft ball love grass stain httptcoj0kcejqd0j,1,0
Today's Spy Ops: (His soles need a cleaning lick lick. I bet this cuties sneaks smell good) http://t.co/c7Hj3DvNgp,today spy ops sol need cleaning lick lick okay sure cuties sneak smell good httptcoc7hj3dvngp,0,1
Todays Spy Ops ( A country guy with big feet. I lv to lick his soles n hv soles on my cock ) http://t.co/baEeMot812,today spy ops country guy big foot lv lick sol n hv sol cock httptcobaeemot812,1,0
Told da nicca str8 up to his face whateva he got goin on I Want In..Guess he felt some type of way bout it,told da nicca str8 face whateva got goin want inguess felt type way bout,1,1
Told her like... it's 90 degrees out this bitch and I'm walkin in jeans (it was like 70 when we got there) like apostles. Shit don't add up.,told like 90 degree bitch im walkin jean like 70 got like apostle shit dont add,1,1
Told my bitch I don't wanna eat I'm money hungry,told bitch dont wanna eat im money hungry,1,1
Told my dad to go buy cookies for the graduation reception...this nigga bought Oreos.,told dad go buy cooky graduation receptionthis nigga bought oreo,1,1
"Told that hoe she special, like the McRib&#169; at McDonalds..",told hoe special like mcrib169 mcdonalds,1,1
"Told that hoe to suck it up, she got lips like rubber ducks",told hoe suck got lip like rubber duck,1,1
Told ya months ago Charlie wasn't bullshittin.. Bevo is next,told month ago charlie wasnt bullshittin bevo next,1,1
"Tolerance? What, in sharpening knives? 200+ years Jihadis have been a pain in our a$$. @GermanShepher10 @crookedwren @allahpundit @JammieWF",tolerance sharpening knife 200 year jihadis pain germanshepher10 crookedwren allahpundit jammiewf,1,0
Tom Brady is the biggest pussy in the NFL by far,tom brady biggest pussy nfl far,1,1
Tommy trash,tommy trash,0,0
Tomorrow's agenda: bake brownies &amp; visit a couple open house.,tomorrow agenda bake brownie amp visit couple open house,0,0
Tongue inside her pussy or dont bother eating her,tongue inside pussy dont bother eating,1,1
Tonight I gotta take a dope ass picture wit a bad bitch while I'm drunk so I can change my avi. I'm tired of seeing this one already,tonight gotta take cool awesome as picture wit bad bitch im drunk change avi im tired seeing one already,1,1
Tonight starts the road the Super Bowl for the @Browns! Here we go brownies here we go! WOOF WOOF #Browns2014Draft,tonight start road super bowl brown go brownie go woof woof browns2014draft,0,0
Tonight. My sole purpose is to be thoroughly intoxicated. Night off and no class In the AM. Maybe I deserve it,tonight sole purpose thoroughly intoxicated night class maybe deserve,0,0
